enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
13762,64,14,3,1,0,2,5,11,8,6,6,131,0
2185,5,85,1,0,3,0,5,14,4,5,3,21,0
14277,74,75,3,1,3,2,4,19,3,5,3,13,0
10278,55,71,1,0,3,0,5,14,3,5,0,29,0
16130,5,85,1,0,3,0,1,21,4,1,4,76,0
1037,64,14,1,0,3,0,5,14,4,1,0,39,1
5326,2,73,1,0,3,0,1,11,0,5,0,186,0
2982,116,27,1,1,0,0,5,13,8,6,0,114,0
12012,5,85,1,0,3,2,0,21,4,5,1,10,1
15448,5,85,1,0,3,0,5,21,8,6,0,40,0
13388,5,85,1,1,3,1,6,14,8,6,6,20,0
7758,99,72,3,0,3,2,5,17,4,5,0,14,0
3461,94,56,3,1,3,1,6,20,8,6,6,34,0
7692,6,88,1,0,3,0,5,9,0,0,0,15,0
10861,5,85,1,0,3,0,5,7,4,4,0,14,0
8316,74,75,1,1,0,1,6,11,1,5,0,29,0
13883,69,66,3,1,3,0,5,6,7,5,0,59,0
2634,5,85,1,0,3,0,5,6,8,6,2,13,0
316,36,31,3,0,3,0,5,18,8,6,2,163,1
12316,55,71,1,0,3,0,5,2,8,6,0,7,0
10634,85,77,1,0,3,2,2,9,6,2,2,64,0
5641,30,78,3,0,1,2,5,14,7,1,0,103,0
8196,13,90,1,0,3,2,5,17,1,5,0,42,0
16701,78,60,1,1,3,3,5,21,8,6,4,15,0
12899,64,14,3,0,0,0,5,0,2,5,5,128,0
13447,5,85,1,1,0,1,6,19,8,6,6,54,1
8542,13,90,1,1,0,0,5,2,8,6,1,32,1
801,41,24,1,0,0,0,5,3,1,5,2,29,0
17736,86,36,1,0,3,0,5,21,8,6,0,27,0
4391,6,88,3,0,3,0,5,2,3,5,1,18,0
7899,0,65,1,0,3,2,5,1,4,5,0,58,0
9275,64,14,1,0,0,0,5,13,3,5,0,104,0
9851,99,72,3,0,0,0,5,18,8,6,5,38,0
16883,64,14,3,0,0,2,5,2,4,5,4,25,1
18744,5,85,1,0,3,0,5,21,4,1,0,1,0
8824,80,5,0,1,3,0,5,13,8,6,0,45,1
7608,114,89,0,1,0,0,5,14,8,6,6,18,1
5024,79,12,3,0,3,0,5,2,7,0,6,53,1
7289,3,11,1,0,0,0,5,0,0,5,0,63,1
521,49,85,3,0,0,2,5,18,8,4,4,34,0
19000,39,9,1,0,3,2,5,3,7,5,0,24,0
10822,13,90,1,0,3,0,5,1,0,1,1,13,0
9184,64,14,3,1,0,0,5,13,8,6,6,73,0
16085,5,85,0,0,3,0,2,11,1,5,0,71,0
1274,4,57,0,0,3,0,5,15,4,5,6,61,0
7856,5,85,1,0,3,0,5,21,8,6,4,4,1
10964,103,91,1,0,3,0,5,12,2,5,4,25,0
5667,5,85,1,0,3,3,5,21,3,5,4,73,0
4556,64,14,0,1,0,0,5,20,3,5,3,65,1
16222,5,85,0,0,0,0,5,17,4,2,3,153,1
6754,46,44,0,0,3,2,5,5,1,5,0,110,0
1775,48,82,1,0,3,2,5,21,1,5,0,87,1
16020,90,47,0,0,3,0,5,17,1,5,2,94,1
817,5,85,1,0,1,0,5,18,8,6,0,18,1
18313,48,82,0,1,3,2,1,21,8,6,0,62,1
719,6,88,1,1,0,0,5,17,4,5,3,52,0
5104,5,85,1,1,3,0,5,21,4,5,4,27,1
18864,91,83,1,0,3,0,5,19,2,5,3,53,0
10817,13,90,1,0,3,1,6,19,3,5,1,104,0
17155,5,85,1,0,3,0,5,13,0,5,0,15,0
3404,48,82,1,0,3,0,5,7,8,6,1,44,0
7169,4,57,1,0,3,2,5,18,0,5,0,1,0
10223,48,82,1,0,3,1,6,18,7,0,0,161,0
17272,30,78,1,0,3,0,2,15,1,5,1,94,0
9107,48,82,0,0,3,2,5,6,2,5,1,110,0
8411,1,76,1,1,0,2,5,1,1,4,1,92,0
2706,103,91,1,1,3,1,6,10,8,6,4,55,0
18410,4,57,2,1,0,1,6,11,3,5,1,14,0
5428,49,85,1,0,3,0,5,6,5,5,0,14,0
2872,64,14,3,1,0,1,6,17,8,6,5,75,0
18526,49,85,1,1,3,1,6,14,8,6,6,36,0
18100,5,85,3,0,3,0,5,6,2,2,1,10,0
5125,89,70,1,1,0,2,5,15,0,4,0,30,0
11231,95,67,1,0,0,2,5,5,0,5,4,29,0
6150,49,85,1,0,0,0,5,13,7,6,0,55,0
8801,31,62,3,0,3,0,5,18,3,5,0,127,0
12706,4,57,1,1,0,1,6,18,8,6,0,63,0
17148,64,14,3,0,3,0,5,13,8,6,1,61,0
12695,3,11,1,0,0,0,5,14,4,5,0,102,1
8656,51,81,1,0,3,0,5,16,5,5,6,59,0
2589,95,67,1,1,3,5,6,11,8,6,0,127,0
1029,104,27,1,0,3,2,5,17,3,5,2,47,0
700,101,40,1,0,1,0,5,21,1,5,0,67,1
7799,2,73,3,1,0,1,6,19,8,6,6,12,0
13684,21,34,1,0,3,0,2,11,1,5,0,11,0
3841,64,14,3,0,3,0,5,20,0,5,0,17,1
17722,64,14,1,1,3,0,5,13,1,2,0,38,1
6636,5,85,3,1,3,0,5,13,1,0,5,107,0
16834,64,14,3,1,0,0,5,3,8,6,6,56,1
1653,5,85,1,0,3,0,3,9,1,0,4,161,0
12404,64,14,3,0,0,2,5,15,8,6,0,172,1
18671,112,87,1,0,3,0,5,2,4,1,1,148,0
1727,13,90,3,0,3,2,5,2,4,5,3,85,0
10983,64,14,3,0,3,2,5,15,8,6,0,157,1
13974,116,27,3,0,3,0,5,11,7,5,5,131,1
16814,64,14,1,0,3,0,5,16,4,5,3,97,1
16574,91,83,3,0,3,2,0,14,5,5,0,175,0
5871,42,27,1,0,3,0,5,13,8,6,1,118,0
1799,5,85,1,0,3,0,5,3,1,5,4,8,1
10560,64,14,1,0,3,0,5,16,3,5,0,55,1
6163,70,91,3,0,3,1,6,16,4,5,5,1,0
16758,5,85,1,0,3,0,5,12,1,2,1,55,0
3011,13,90,1,0,3,0,5,7,4,5,4,45,0
17980,5,85,1,0,3,0,5,21,7,5,4,11,0
1395,48,82,1,0,3,0,5,18,2,5,0,31,0
17734,73,0,3,1,0,0,5,11,8,6,6,42,1
3613,64,14,1,0,3,0,5,4,0,5,2,41,1
12158,30,78,1,0,3,0,5,3,4,6,2,5,0
18680,48,82,1,1,3,1,6,11,8,5,6,34,0
16564,64,14,1,0,3,0,5,10,6,5,0,114,0
2692,78,60,1,0,3,0,5,21,2,5,1,51,1
13531,70,91,1,0,3,0,5,2,4,5,3,5,0
62,5,85,1,0,3,0,4,5,2,5,4,79,0
15109,93,21,1,0,3,0,5,1,7,2,0,73,0
13165,41,24,3,1,2,5,6,14,8,6,6,7,0
14359,3,11,1,1,2,0,5,13,1,5,0,107,1
8625,82,74,1,0,0,0,5,16,1,6,0,27,0
19156,5,85,1,0,3,0,5,9,7,5,1,80,0
2073,5,85,1,0,3,0,5,4,3,5,2,173,0
12345,69,66,3,0,3,0,5,19,8,6,0,50,0
7390,48,82,1,0,3,0,5,21,2,5,4,67,1
14466,66,27,3,1,3,1,6,20,8,6,0,41,1
10610,5,85,1,0,3,0,5,16,8,6,2,5,1
14691,5,85,3,1,3,5,6,19,2,2,4,12,0
430,65,80,1,0,3,0,5,7,2,5,0,29,0
11127,4,57,1,0,3,0,5,1,6,5,4,84,0
16022,5,85,0,1,3,0,5,15,4,4,0,5,0
1005,64,14,1,1,0,1,6,11,8,6,6,50,1
10218,5,85,3,0,3,0,2,11,4,1,0,12,0
15357,94,56,1,0,3,0,5,2,7,5,1,25,0
2847,64,14,1,1,3,1,6,0,8,6,5,68,1
11913,48,82,1,0,3,0,5,17,2,5,0,3,0
6496,13,90,1,0,3,0,5,3,7,5,0,21,0
18835,2,73,1,0,3,1,6,21,8,6,0,82,1
8623,5,85,1,1,0,0,5,20,8,6,6,76,0
4823,5,85,0,0,3,2,5,6,2,6,4,104,0
9228,48,82,1,0,3,1,6,19,4,6,0,49,0
16629,39,9,1,0,3,0,1,14,8,6,6,26,1
15069,13,90,1,1,0,0,5,11,7,5,0,160,0
11190,78,60,1,1,0,0,5,11,4,5,0,19,0
2770,6,88,1,0,3,0,3,15,4,6,0,218,0
420,5,85,1,0,3,0,5,21,2,5,0,33,0
3305,64,14,3,0,3,2,5,1,8,6,0,41,1
18399,48,82,3,1,3,1,6,11,8,6,6,42,1
9797,48,82,1,0,3,0,5,21,6,5,4,6,0
12338,57,43,1,0,3,0,5,14,0,5,0,77,1
6687,5,85,0,0,3,2,5,6,5,1,0,14,1
1245,104,27,1,0,3,0,5,17,3,5,6,135,0
15932,5,85,1,0,3,0,5,21,6,5,0,7,0
7926,5,85,1,0,3,3,5,21,3,4,1,79,0
4048,36,31,3,0,3,2,5,17,4,5,2,223,0
6134,84,3,3,1,1,0,5,20,8,6,0,91,1
17335,93,21,1,0,3,0,5,1,1,5,4,32,0
11272,121,92,0,0,3,2,5,16,3,4,0,2,0
17179,11,8,3,1,3,2,4,16,8,6,0,20,1
16544,5,85,1,1,3,0,5,3,5,5,0,240,0
5034,5,85,0,1,0,1,6,15,6,6,0,29,0
5701,85,77,1,0,3,0,5,18,2,5,4,49,0
2699,116,27,0,1,0,0,5,11,8,5,6,41,0
15947,69,66,1,1,3,2,5,3,8,6,1,16,1
11891,5,85,1,0,3,0,5,1,7,5,1,45,1
11855,11,8,1,1,0,1,6,13,8,6,6,18,0
15796,13,90,1,0,3,0,5,21,3,5,2,3,0
13800,13,90,2,1,3,2,5,17,3,5,0,47,0
14086,13,90,3,1,3,0,0,21,8,6,2,23,0
212,5,85,3,0,1,0,5,16,8,6,6,175,1
14137,5,85,3,0,3,0,5,21,3,4,1,127,0
14878,64,14,3,1,3,0,3,20,8,6,0,19,1
18830,5,85,1,0,3,0,5,2,1,5,0,3,0
5658,50,45,1,1,0,1,6,20,8,6,0,79,0
12992,4,57,1,0,3,0,5,4,2,5,4,71,0
9067,4,57,1,1,3,4,6,20,3,5,4,10,0
164,5,85,1,0,3,0,5,14,4,5,1,88,0
15567,64,14,1,0,3,0,5,20,8,6,1,110,0
19150,13,90,1,1,0,1,6,16,8,6,0,207,0
17020,82,74,1,1,0,0,5,15,8,6,6,18,0
7693,13,90,1,0,3,0,5,19,1,5,6,119,0
3600,114,89,1,0,3,0,5,18,4,5,0,33,0
10789,48,82,0,1,2,1,6,13,8,6,6,119,0
10955,5,85,1,0,3,0,2,1,1,5,4,9,0
16965,5,85,1,0,3,0,0,13,8,6,1,21,1
12979,101,40,1,1,0,2,5,5,8,6,4,9,1
18524,14,52,1,1,0,0,5,14,4,5,0,79,0
3300,11,8,3,0,3,0,5,14,4,5,0,15,0
11449,48,82,0,1,0,1,6,20,4,1,0,92,0
5253,4,57,1,0,3,2,4,4,3,4,0,161,0
14701,48,82,3,1,3,1,6,15,8,6,6,109,0
8420,48,82,1,0,3,0,5,7,2,5,4,23,0
8200,13,90,1,1,3,1,6,16,7,1,1,170,0
405,5,85,1,0,3,0,5,21,4,5,3,186,0
7568,64,14,3,0,0,0,5,18,2,5,3,101,0
18854,48,82,1,0,3,0,0,3,0,5,0,49,0
8523,5,85,3,0,3,0,5,21,3,5,0,71,0
11401,49,85,1,1,1,0,5,14,0,5,0,56,0
10664,89,70,1,0,0,2,5,4,1,6,1,18,0
13953,48,82,0,0,3,0,5,21,4,6,0,161,0
6795,5,85,3,0,3,2,5,4,5,5,3,27,0
7774,49,85,1,0,3,0,5,9,0,2,1,12,0
5331,5,85,3,1,3,2,5,16,8,6,1,11,1
7923,5,85,1,0,3,0,5,8,1,5,1,3,0
7729,66,27,1,1,0,1,6,15,1,5,0,45,0
9608,119,27,1,0,3,0,5,15,8,6,4,110,1
173,63,55,3,1,3,4,6,18,8,5,6,78,0
9994,49,85,1,0,0,0,5,17,8,6,0,25,0
18353,5,85,0,1,3,0,5,13,8,6,4,106,1
10854,5,85,1,0,3,0,5,5,1,5,1,69,0
8921,47,64,3,0,3,0,5,16,4,1,3,131,1
15321,5,85,1,0,3,0,5,13,1,2,0,88,0
16154,48,82,1,0,3,2,5,5,7,5,3,87,0
7798,48,82,1,1,1,0,5,11,3,4,0,36,0
4708,48,82,3,0,3,0,5,20,2,5,0,59,0
201,63,55,1,0,3,2,5,2,1,5,1,25,0
12743,2,73,1,0,0,1,6,4,5,6,5,48,0
1571,30,78,3,0,3,2,5,2,4,5,4,227,0
9098,6,88,1,0,1,0,5,17,1,5,0,92,0
15415,13,90,1,1,0,1,6,11,3,5,1,10,0
17177,48,82,1,0,3,2,5,21,8,6,4,176,0
3923,13,90,1,1,0,0,5,14,4,5,0,43,0
1165,95,67,1,0,3,2,5,4,4,4,2,45,0
4246,5,85,1,0,1,0,5,17,8,6,0,46,1
13109,48,82,1,0,3,0,6,21,2,4,4,6,0
5364,64,14,0,0,3,0,5,18,2,5,1,187,1
13278,69,66,3,1,2,0,5,14,4,5,2,57,0
4550,64,14,3,0,3,0,5,14,4,5,0,136,0
17407,5,85,1,1,0,0,5,0,3,4,0,16,0
4403,15,38,1,1,3,2,5,15,8,6,6,78,0
10602,13,90,1,0,3,1,6,2,0,5,0,117,0
13965,5,85,1,0,3,0,5,21,2,5,4,49,0
75,49,85,1,0,3,0,5,7,2,4,4,53,0
1034,38,63,1,0,3,2,5,1,8,5,3,68,0
9465,48,82,3,0,3,2,5,7,7,6,0,44,0
991,121,92,1,1,3,0,5,13,7,1,4,42,0
13938,77,48,3,0,2,2,5,8,4,1,0,36,0
11945,13,90,1,0,3,2,5,5,1,5,4,114,0
7337,30,78,3,1,0,0,5,17,8,6,0,85,1
10769,48,82,3,0,3,2,5,6,8,6,0,13,0
940,103,91,1,0,3,0,5,21,8,6,4,31,1
17289,64,14,1,1,0,2,4,13,4,5,1,79,1
8001,5,85,1,0,3,2,5,15,7,1,1,59,0
12553,5,85,1,0,3,0,5,16,3,5,0,69,0
12090,64,14,3,0,3,0,5,14,0,5,0,31,0
11440,5,85,1,1,3,0,5,21,8,6,4,15,0
14422,48,82,2,0,3,2,3,1,7,5,0,103,0
5134,48,82,1,0,3,0,5,21,7,5,4,223,0
17829,64,14,1,1,0,0,5,14,8,5,6,27,0
13943,64,14,1,1,3,0,3,14,4,0,0,73,1
15494,5,85,0,0,3,2,5,13,8,6,0,98,1
7482,5,85,1,1,0,0,5,17,8,6,6,44,1
1843,64,14,1,1,2,5,6,16,8,5,6,16,0
10444,5,85,1,0,3,0,5,1,4,0,1,66,0
13884,93,21,1,0,3,0,5,5,0,5,0,38,0
6599,49,85,1,0,3,0,5,7,1,5,0,104,0
5501,6,88,1,0,3,0,5,7,4,5,1,77,0
7634,51,81,3,1,1,0,2,1,4,5,0,72,0
11286,6,88,3,0,3,0,5,15,4,5,0,33,1
15221,49,85,1,1,0,0,5,11,8,6,0,14,1
10792,99,72,3,1,2,0,5,4,8,6,6,82,0
6757,99,72,1,1,0,0,5,13,8,6,6,10,1
13371,11,8,3,0,3,2,5,7,4,5,4,11,1
3630,64,14,3,0,0,0,5,13,4,5,0,33,0
4558,5,85,1,0,3,0,5,21,4,5,4,27,0
3656,14,52,3,1,3,2,5,1,4,5,3,78,0
12932,101,40,1,0,3,2,5,10,1,5,4,73,0
722,49,85,1,0,3,0,5,21,8,6,0,186,0
13907,13,90,3,1,2,1,6,13,1,4,1,64,0
2485,49,85,1,0,0,5,6,15,3,5,1,107,0
18715,39,9,3,1,3,0,5,11,4,2,6,41,0
6051,6,88,1,0,3,0,5,21,4,5,4,14,0
14588,5,85,1,0,3,0,5,10,2,5,0,24,0
8480,5,85,1,0,3,1,6,6,4,5,0,22,0
13888,97,18,0,1,0,0,5,11,8,6,6,54,0
1182,85,77,1,0,3,2,5,8,3,5,1,77,0
2985,99,72,1,0,0,1,6,18,8,6,6,73,0
18754,64,14,1,0,3,0,5,20,3,5,1,119,1
1069,1,76,1,0,3,3,5,21,4,5,0,21,0
8665,64,14,1,0,3,2,5,7,3,5,4,139,0
13975,48,82,3,1,3,0,5,2,8,6,0,101,1
8438,5,85,1,0,3,0,5,16,4,5,0,21,0
14787,30,78,1,0,0,0,5,14,4,1,1,49,0
15603,48,82,1,0,3,0,5,12,2,5,2,214,1
10450,85,77,1,0,3,1,6,5,8,5,0,13,0
6482,79,12,3,1,0,5,6,11,0,6,0,19,1
16636,6,88,3,0,3,2,5,5,4,5,4,42,0
7962,5,85,1,0,3,0,5,11,7,5,0,17,0
7804,64,14,1,1,0,0,5,20,8,6,6,69,1
5370,97,18,1,1,0,0,5,11,8,6,6,29,1
13199,5,85,1,0,3,2,5,19,3,5,0,166,0
1543,7,53,1,1,3,0,5,0,0,5,0,54,0
15410,51,81,3,1,3,0,5,15,4,1,0,89,0
13898,64,14,3,0,0,0,5,0,7,0,5,84,1
6203,5,85,0,0,3,2,5,10,8,6,0,79,0
1925,13,90,1,0,3,1,6,7,7,5,6,65,0
14061,42,27,1,0,3,0,2,14,7,1,0,79,1
2550,15,38,1,0,3,2,5,3,8,6,2,25,0
1685,112,87,1,0,3,2,5,10,3,5,0,36,0
2112,49,85,1,1,0,1,6,15,8,5,6,183,0
8925,66,27,1,0,0,2,5,13,4,4,1,44,0
5961,64,14,1,0,3,0,5,17,5,5,0,77,1
11557,64,14,1,1,3,0,5,0,0,6,0,28,0
433,13,90,1,0,3,0,5,19,4,5,1,76,0
6376,49,85,1,0,3,0,5,5,8,5,0,21,0
775,51,81,3,0,3,0,0,16,1,5,6,19,0
8897,91,83,1,0,3,0,5,6,0,5,0,14,0
3837,64,14,0,0,3,0,5,19,5,5,4,35,1
18670,13,90,1,1,0,1,6,16,8,6,0,100,1
11942,116,27,3,0,0,0,5,13,4,5,0,19,0
13731,64,14,1,0,3,0,5,15,2,5,0,14,1
9999,5,85,0,0,3,2,0,20,2,5,0,72,0
7350,11,8,3,0,3,0,5,16,0,5,0,44,1
6880,70,91,3,0,3,2,5,8,2,5,0,21,0
2462,64,14,3,1,0,1,6,20,8,6,6,161,1
7207,5,85,1,0,3,0,2,8,1,5,0,22,0
3343,49,85,1,0,3,2,5,21,3,4,2,54,0
15577,30,78,3,0,3,2,5,15,4,6,0,53,0
7579,98,27,3,0,0,0,5,15,5,5,0,161,0
6043,48,82,1,0,0,0,5,19,8,6,0,54,1
17502,91,83,1,0,3,0,5,21,2,5,1,17,0
13393,101,40,3,1,0,1,6,0,8,6,0,62,0
5296,104,27,1,0,3,0,5,18,1,5,4,61,0
8294,64,14,1,0,0,0,5,14,0,5,3,107,1
922,122,84,1,0,3,2,2,7,8,6,3,59,0
1724,95,67,1,0,1,0,5,16,1,5,0,96,0
3736,101,40,1,0,3,0,5,21,4,5,4,81,0
9788,13,90,1,0,3,2,5,13,1,1,0,18,0
8867,48,82,3,0,3,0,5,15,8,5,4,47,0
3950,48,82,3,0,3,0,5,21,0,5,4,215,0
4584,82,74,3,0,3,0,5,7,5,5,0,3,0
12220,64,14,1,1,3,0,4,14,3,5,1,100,1
812,5,85,1,0,3,0,5,1,2,5,1,22,0
15843,5,85,1,0,3,0,3,21,8,6,4,108,1
15873,78,60,1,1,0,1,6,5,8,6,1,6,0
6245,5,85,1,0,3,0,2,7,8,6,6,16,1
18057,95,67,1,1,0,1,6,11,3,5,0,6,0
6864,64,14,1,0,3,0,5,7,7,0,3,101,1
17869,4,57,1,0,0,1,6,15,1,5,0,78,0
2596,95,67,0,0,1,0,5,15,0,0,0,47,0
13365,65,80,1,0,1,5,6,11,5,5,0,51,0
17292,48,82,1,0,3,0,5,17,4,5,1,97,0
4989,103,91,1,0,3,0,5,21,4,5,0,8,0
8863,48,82,1,0,3,0,5,7,8,6,0,51,0
14286,2,73,1,0,3,0,5,21,5,5,3,12,0
1097,64,14,1,0,3,0,5,1,0,0,0,23,0
17468,30,78,1,1,0,0,5,17,8,6,6,89,0
15388,5,85,1,0,3,0,5,21,2,5,4,166,0
18089,48,82,1,0,3,0,5,8,0,5,2,53,0
17969,89,70,1,0,0,0,5,19,7,5,2,43,0
4300,13,90,1,0,3,0,5,6,5,5,1,20,0
9677,5,85,1,0,3,0,5,2,8,6,0,29,1
300,55,71,1,1,3,4,6,13,0,5,2,87,0
1078,64,14,3,1,0,0,5,17,8,5,6,50,0
15230,5,85,0,1,0,0,5,11,8,6,0,20,1
18949,64,14,1,0,3,0,5,15,7,5,6,100,1
9172,64,14,3,0,3,0,5,16,1,5,1,17,1
9042,5,85,3,1,3,0,5,13,8,6,6,11,0
11710,6,88,1,0,3,2,1,10,2,5,1,69,0
2296,49,85,3,1,0,1,6,0,8,6,6,66,0
4401,64,14,0,0,3,0,5,13,1,6,0,112,1
11224,64,14,1,1,3,0,5,13,1,5,0,63,1
19022,48,82,1,1,3,1,6,21,6,5,4,88,0
7442,5,85,0,0,3,0,5,1,3,5,4,19,1
1312,64,14,1,0,3,0,5,11,6,5,1,15,0
10509,112,87,1,0,3,2,5,19,3,5,3,164,0
14402,47,64,3,0,3,0,5,17,7,5,0,105,0
3146,91,83,0,0,3,0,5,21,1,6,0,8,0
2851,64,14,1,1,0,0,5,13,8,6,6,37,1
980,69,66,1,0,3,2,5,9,3,5,4,16,1
10381,102,13,3,0,3,0,5,16,7,5,0,71,0
2120,5,85,1,0,3,2,5,7,6,2,4,57,0
198,82,74,1,1,1,0,3,13,7,5,0,23,0
5909,13,90,1,0,3,3,5,7,1,4,1,27,0
19154,48,82,0,0,3,2,1,18,2,4,3,73,0
15973,73,0,1,1,3,0,5,0,8,6,6,72,1
11675,93,21,1,0,3,2,5,7,4,5,4,155,0
5083,64,14,1,0,3,2,5,17,1,5,0,25,0
15556,64,14,1,0,0,0,5,17,4,5,0,2,1
17612,64,14,1,0,3,0,5,16,4,1,0,16,1
6972,33,27,3,0,3,0,1,4,7,5,0,213,0
9264,64,14,3,0,0,0,5,14,6,6,1,13,1
1680,49,85,1,0,3,0,5,21,0,1,0,19,0
10506,64,14,3,0,3,2,5,3,1,5,1,61,1
15223,5,85,1,0,3,0,5,7,3,5,1,16,1
9454,5,85,1,0,3,2,5,15,4,5,4,59,0
514,4,57,3,0,3,0,5,1,5,5,0,13,0
12905,94,56,1,1,0,0,5,16,8,6,0,39,0
11654,64,14,1,0,3,0,5,13,4,5,0,64,0
15105,41,24,3,0,0,2,5,13,0,4,4,55,1
3691,64,14,3,0,0,2,5,11,4,5,0,7,1
891,64,14,3,1,3,2,5,15,8,4,1,137,1
7498,5,85,1,0,3,0,4,21,8,6,0,8,1
2787,4,57,1,0,3,0,5,17,8,6,0,17,1
15492,4,57,3,0,3,0,5,19,4,5,0,125,0
7709,30,78,1,1,3,0,1,8,8,6,4,50,0
17631,64,14,1,1,0,0,5,13,8,6,6,17,1
16915,64,14,3,1,0,0,5,14,8,6,0,44,1
14183,49,85,0,0,1,0,5,5,2,5,4,38,0
15697,5,85,1,1,3,0,3,10,8,6,0,63,1
14174,64,14,1,1,0,2,5,16,8,6,6,14,1
7580,13,90,2,1,3,0,5,2,4,5,0,135,0
11599,64,14,3,0,0,0,5,14,4,0,0,198,1
2348,99,72,1,0,3,3,5,21,0,1,4,57,0
13176,48,82,1,1,3,1,6,13,8,6,0,143,0
19104,22,1,3,0,0,5,6,21,7,4,4,18,1
18571,5,85,1,0,3,0,5,6,3,5,4,197,0
18623,64,14,3,1,3,2,5,19,8,5,0,10,0
10384,64,14,3,0,0,0,5,22,4,5,0,19,1
15001,5,85,0,0,3,0,5,11,4,0,0,121,0
1380,89,70,1,0,3,2,5,17,2,5,0,71,0
14992,5,85,1,0,3,0,5,21,7,5,4,46,0
4966,114,89,0,0,3,0,5,1,2,5,4,157,1
11195,13,90,3,0,3,0,5,21,5,5,4,58,0
2238,78,60,1,0,3,3,5,21,4,5,4,94,0
17295,49,85,1,0,3,2,5,21,1,5,0,204,1
8134,43,27,3,1,0,0,5,14,8,6,5,16,1
213,5,85,1,0,3,0,5,7,0,1,3,11,0
12343,13,90,3,0,3,1,6,19,6,6,5,63,0
5441,5,85,3,0,3,0,5,6,3,5,3,94,0
15022,101,40,1,0,3,2,5,1,2,4,0,46,0
6702,5,85,3,0,3,2,5,6,2,5,0,35,0
7276,13,90,1,1,0,0,5,18,6,4,3,30,0
7448,61,23,3,0,3,0,5,3,4,0,4,24,1
11799,30,78,1,0,3,2,5,17,3,5,1,23,1
10965,5,85,1,0,1,0,5,21,5,4,2,43,1
3241,63,55,3,1,3,0,2,17,1,6,0,112,0
14955,49,85,3,1,3,0,0,3,1,6,0,69,0
4715,30,78,3,1,3,1,6,18,8,6,5,17,0
2640,31,62,2,1,3,4,6,20,8,5,6,7,0
6862,47,64,3,1,3,0,5,5,0,4,3,119,0
16700,5,85,1,1,3,0,5,15,4,5,2,4,0
10364,103,91,3,0,3,0,5,19,0,5,0,17,0
14713,13,90,1,1,0,2,4,18,3,4,3,131,0
3632,5,85,1,0,3,0,5,4,1,1,0,18,0
4334,64,14,1,0,2,0,5,13,8,5,5,55,1
488,99,72,1,0,3,0,5,14,2,5,3,10,0
5725,5,85,0,1,3,2,5,21,8,6,6,71,0
1355,65,80,1,0,3,0,5,21,3,5,1,80,0
5619,13,90,1,0,3,2,5,4,5,1,3,51,0
9457,96,68,1,0,3,0,5,5,4,5,0,121,0
9740,93,21,1,0,3,1,6,16,0,0,0,18,0
11669,64,14,1,0,3,0,5,17,4,5,0,28,1
10623,48,82,1,1,0,2,5,2,6,2,4,89,0
12005,26,60,1,1,0,0,5,15,8,6,0,76,1
13994,116,27,1,0,3,0,5,19,8,6,0,127,0
9542,5,85,3,0,3,0,4,8,8,6,0,23,1
11086,48,82,1,0,3,0,5,1,7,5,2,55,1
9013,47,64,3,0,3,2,5,3,4,4,0,3,0
17511,115,38,1,0,3,4,6,13,7,3,0,3,0
9933,81,30,1,0,3,0,5,18,8,6,0,60,0
1214,30,78,1,0,3,3,5,2,1,5,1,178,0
6107,5,85,1,0,1,0,5,19,4,5,3,157,0
3504,15,38,3,0,1,2,5,11,7,5,0,57,0
19013,64,14,0,0,0,2,5,20,7,5,0,28,1
16273,64,14,1,0,3,0,5,1,4,5,0,45,1
503,7,53,1,0,3,0,5,15,1,2,0,5,0
3076,114,89,1,1,3,1,6,2,8,5,6,34,0
12685,4,57,1,0,3,0,5,16,6,6,0,182,0
14488,64,14,1,0,0,0,5,5,8,6,4,63,0
15580,83,41,1,0,3,2,5,16,8,6,6,20,0
17307,13,90,1,0,3,0,5,4,0,1,2,150,0
3336,99,72,1,0,3,0,5,21,1,5,0,9,1
5422,13,90,1,0,3,2,1,21,1,5,0,150,0
6243,5,85,1,0,3,0,5,1,4,5,0,48,0
6832,6,88,1,1,0,2,5,21,5,2,1,23,0
19030,13,90,1,0,3,0,5,19,0,5,2,9,0
1169,70,91,3,0,0,0,5,14,4,5,5,103,0
2570,1,76,1,0,3,2,5,5,4,5,2,17,0
1475,116,27,3,0,1,0,5,15,1,5,0,28,0
10594,116,27,1,0,1,2,5,1,4,1,0,36,0
11228,64,14,3,0,3,0,5,0,4,5,5,20,1
17101,13,90,1,1,3,5,6,17,8,6,6,104,0
10386,50,45,1,0,3,0,5,0,1,5,0,36,0
15334,120,89,1,0,3,0,5,14,4,5,0,45,0
6514,30,78,1,1,1,0,0,11,2,5,1,39,0
4632,13,90,0,1,0,0,5,18,8,4,0,142,1
8267,29,27,1,1,0,0,5,11,8,6,6,47,0
9651,5,85,3,0,3,3,5,21,2,5,2,83,0
416,48,82,1,0,3,0,5,21,3,5,4,55,0
18482,5,85,1,1,3,4,6,11,8,6,1,35,1
3973,30,78,1,0,3,0,5,21,4,5,4,60,0
3403,5,85,1,0,3,0,5,21,4,5,4,34,0
10168,66,27,3,0,3,2,5,2,4,5,0,14,0
16799,5,85,1,0,3,2,5,21,2,5,0,35,0
